Membership Type,LongTrip,Lat,Long,Year,Month,Temp,TripCount
U.T. Student Membership,0,30.28585,-97.74182,2019,3,58.6,269
U.T. Student Membership,1,30.28382,-97.74196,2021,5,72.4,5
U.T. Student Membership,1,30.25866,-97.74848,2018,3,64.7,18
U.T. Student Membership,1,30.26458,-97.75716,2020,2,52.5,2
U.T. Student Membership,1,30.26709,-97.73933,2018,5,79.2,42
U.T. Student Membership,0,30.26458,-97.75716,2020,11,63.2,1
U.T. Student Membership,0,30.26204,-97.76143,2018,2,55.5,11
U.T. Student Membership,0,30.24251,-97.71755,2019,10,69.8,9
U.T. Student Membership,1,30.28347,-97.73743,2019,6,82.3,50
U.T. Student Membership,1,30.26993,-97.74212,2019,1,50.1,4
U.T. Student Membership,0,30.26976,-97.75316,2019,3,58.6,21
U.T. Student Membership,0,30.27486,-97.76484,2020,11,63.2,1
U.T. Student Membership,0,30.26539,-97.74801,2019,4,68.2,4
U.T. Student Membership,0,30.264299,-97.744202,2018,7,86.2,11
U.T. Student Membership,1,30.264341,-97.740441,2019,4,68.2,2
U.T. Student Membership,1,30.264299,-97.744202,2018,9,80.4,8
U.T. Student Membership,1,30.26011,-97.73829,2018,7,86.2,4
U.T. Student Membership,1,30.27631,-97.74476,2019,1,50.1,1
U.T. Student Membership,0,30.28668,-97.7448,2019,6,82.3,116
U.T. Student Membership,0,30.2598,-97.72341,2018,8,86.6,1
U.T. Student Membership,1,30.26256,-97.76215,2018,4,64.8,37
U.T. Student Membership,0,30.28978,-97.74026,2021,4,65.2,13
U.T. Student Membership,0,30.26204,-97.76143,2019,5,77.3,1
U.T. Student Membership,0,30.27947,-97.74479,2020,9,77,18
U.T. Student Membership,1,30.26011,-97.73829,2018,5,79.2,11
U.T. Student Membership,1,30.27486,-97.76484,2019,12,52.6,2
U.T. Student Membership,0,30.27486,-97.76484,2020,12,52.4,2
U.T. Student Membership,1,30.2425,-97.71722,2020,3,67.5,13
U.T. Student Membership,1,30.28668,-97.7448,2019,7,84.2,19
U.T. Student Membership,0,30.26976,-97.75316,2020,8,87,3
U.T. Student Membership,1,30.29058,-97.7429,2021,5,72.4,4
U.T. Student Membership,1,30.26476,-97.73152,2018,2,55.5,4
U.T. Student Membership,1,30.26619,-97.743477,2019,12,52.6,1
U.T. Student Membership,0,30.26873,-97.74521,2019,2,56,2
U.T. Student Membership,1,30.27206,-97.73866,2018,10,69.5,3
U.T. Student Membership,1,30.268999,-97.766563,2021,1,52.4,2
U.T. Student Membership,1,30.26619,-97.743477,2018,10,69.5,5
U.T. Student Membership,0,30.27267,-97.74083,2019,1,50.1,8
U.T. Student Membership,1,30.26024,-97.77379,2021,11,58.4,5
U.T. Student Membership,1,30.28365,-97.73955,2020,12,52.4,5
U.T. Student Membership,0,30.26768,-97.74147,2019,2,56,10
U.T. Student Membership,0,30.26011,-97.73829,2019,10,69.8,1
U.T. Student Membership,0,30.26476,-97.73152,2018,8,86.6,3
U.T. Student Membership,1,30.264299,-97.744202,2019,5,77.3,3
U.T. Student Membership,0,30.27947,-97.74479,2021,2,47.4,9
U.T. Student Membership,0,30.26709,-97.73933,2018,10,69.5,3
U.T. Student Membership,1,30.28347,-97.73743,2020,7,86.5,1
U.T. Student Membership,1,30.27947,-97.74479,2020,5,76.1,2
U.T. Student Membership,1,30.26256,-97.76215,2019,5,77.3,4
U.T. Student Membership,0,30.264299,-97.744202,2018,2,55.5,12
U.T. Student Membership,1,30.26708,-97.75014,2019,8,87.2,2
U.T. Student Membership,0,30.26933,-97.74736,2021,6,80.3,1
U.T. Student Membership,1,30.28382,-97.74196,2021,4,65.2,4
U.T. Student Membership,0,30.26924,-97.73968,2018,10,69.5,3
U.T. Student Membership,0,30.24892,-97.74992,2019,10,69.8,1
U.T. Student Membership,1,30.27267,-97.74083,2019,1,50.1,10
U.T. Student Membership,1,30.23949,-97.76535,2018,8,86.6,2
U.T. Student Membership,0,30.25578,-97.73991,2019,1,50.1,2
U.T. Student Membership,0,30.27972,-97.74232,2019,2,56,65
U.T. Student Membership,1,30.268999,-97.766563,2019,2,56,6
U.T. Student Membership,1,30.25578,-97.73991,2019,9,85.3,1
U.T. Student Membership,0,30.27947,-97.74479,2021,10,71.4,30
U.T. Student Membership,1,30.27631,-97.74476,2018,5,79.2,9
U.T. Student Membership,0,30.26396,-97.73363,2019,4,68.2,3
U.T. Student Membership,1,30.28347,-97.73743,2022,1,47.2,2
U.T. Student Membership,0,30.26708,-97.75014,2018,5,79.2,41
U.T. Student Membership,1,30.29058,-97.7429,2021,4,65.2,7
U.T. Student Membership,1,30.23949,-97.76535,2018,3,64.7,114
U.T. Student Membership,0,30.25116,-97.74908,2018,11,55.8,1
U.T. Student Membership,1,30.26539,-97.74801,2019,4,68.2,7
U.T. Student Membership,1,30.25116,-97.74908,2021,4,65.2,2
U.T. Student Membership,1,30.25976,-97.74932,2019,2,56,2
U.T. Student Membership,0,30.268999,-97.766563,2019,2,56,4
U.T. Student Membership,0,30.26686,-97.74945,2018,8,86.6,11
U.T. Student Membership,0,30.26933,-97.74736,2018,11,55.8,7
U.T. Student Membership,1,30.2603,-97.71864,2018,10,69.5,3
U.T. Student Membership,1,30.26256,-97.76215,2018,12,52.5,1
U.T. Student Membership,1,30.24329,-97.72277,2020,11,63.2,5
U.T. Student Membership,1,30.26396,-97.73363,2018,10,69.5,4
U.T. Student Membership,1,30.26476,-97.73152,2018,7,86.2,2
U.T. Student Membership,0,30.2425,-97.71722,2020,1,54.8,2
U.T. Student Membership,1,30.24251,-97.71755,2019,10,69.8,3
U.T. Student Membership,0,30.26709,-97.73933,2018,5,79.2,33
U.T. Student Membership,1,30.28668,-97.7448,2021,5,72.4,3
U.T. Student Membership,0,30.26011,-97.73829,2020,1,54.8,1
U.T. Student Membership,0,30.26204,-97.76143,2018,7,86.2,7
U.T. Student Membership,1,30.27267,-97.74083,2018,5,79.2,73
U.T. Student Membership,0,30.25116,-97.74908,2019,3,58.6,1
U.T. Student Membership,1,30.26256,-97.76215,2018,3,64.7,24
U.T. Student Membership,0,30.28347,-97.73743,2021,8,82.2,49
U.T. Student Membership,0,30.2425,-97.71722,2021,12,62.7,1
U.T. Student Membership,0,30.26011,-97.73829,2018,5,79.2,11
U.T. Student Membership,0,30.26686,-97.74945,2019,7,84.2,3
U.T. Student Membership,1,30.28947,-97.73681,2020,10,69.6,1
U.T. Student Membership,0,30.29058,-97.7429,2019,7,84.2,202
U.T. Student Membership,1,30.28947,-97.73681,2021,12,62.7,3
U.T. Student Membership,1,30.26708,-97.75014,2018,7,86.2,34
U.T. Student Membership,0,30.26993,-97.74212,2018,6,85.4,12
U.T. Student Membership,0,30.26619,-97.743477,2019,4,68.2,1
U.T. Student Membership,0,30.26539,-97.74801,2018,4,64.8,37
U.T. Student Membership,0,30.26619,-97.743477,2018,10,69.5,4
U.T. Student Membership,0,30.26686,-97.74945,2021,7,80.8,12
U.T. Student Membership,1,30.28365,-97.73955,2020,11,63.2,2
U.T. Student Membership,1,30.29058,-97.7429,2019,6,82.3,22
U.T. Student Membership,0,30.24329,-97.72277,2019,9,85.3,2
U.T. Student Membership,0,30.23949,-97.76535,2018,7,86.2,14
U.T. Student Membership,1,30.25578,-97.73991,2018,4,64.8,29
U.T. Student Membership,0,30.27972,-97.74232,2018,10,69.5,112
U.T. Student Membership,1,30.28382,-97.74196,2021,3,62.4,6
U.T. Student Membership,0,30.26043,-97.73935,2020,12,52.4,1
U.T. Student Membership,0,30.26539,-97.74801,2018,3,64.7,78
U.T. Student Membership,0,30.27972,-97.74232,2018,4,64.8,261
U.T. Student Membership,1,30.26708,-97.75014,2018,2,55.5,35
U.T. Student Membership,1,30.29058,-97.7429,2020,8,87,2
U.T. Student Membership,1,30.28382,-97.74196,2019,5,77.3,46
U.T. Student Membership,0,30.28585,-97.74182,2018,4,64.8,2079
U.T. Student Membership,0,30.26539,-97.74801,2019,1,50.1,10
U.T. Student Membership,1,30.260241,-97.753822,2018,6,85.4,1
U.T. Student Membership,1,30.25116,-97.74908,2018,8,86.6,5
U.T. Student Membership,0,30.2603,-97.71864,2018,10,69.5,5
U.T. Student Membership,1,30.26476,-97.73152,2018,3,64.7,21
U.T. Student Membership,0,30.26011,-97.73829,2018,12,52.5,3
U.T. Student Membership,1,30.28347,-97.73743,2021,2,47.4,10
U.T. Student Membership,1,30.25893,-97.71469,2018,7,86.2,1
U.T. Student Membership,1,30.28533,-97.74652,2020,9,77,4
U.T. Student Membership,1,30.26396,-97.73363,2020,1,54.8,1
U.T. Student Membership,0,30.27363,-97.75168,2019,9,85.3,2
U.T. Student Membership,0,30.27206,-97.73866,2018,3,64.7,54
U.T. Student Membership,1,30.27646,-97.7719,2019,2,56,5
U.T. Student Membership,1,30.26708,-97.75014,2021,3,62.4,1
U.T. Student Membership,0,30.24251,-97.71755,2020,11,63.2,1
U.T. Student Membership,0,30.24329,-97.72277,2019,6,82.3,3
U.T. Student Membership,0,30.268999,-97.766563,2018,5,79.2,28
U.T. Student Membership,0,30.264299,-97.744202,2018,4,64.8,13
U.T. Student Membership,0,30.28382,-97.74196,2019,7,84.2,121
U.T. Student Membership,0,30.25218,-97.7487,2018,5,79.2,6
U.T. Student Membership,1,30.26619,-97.743477,2019,1,50.1,3
U.T. Student Membership,0,30.25976,-97.74932,2019,2,56,2
U.T. Student Membership,0,30.26924,-97.73968,2019,3,58.6,7
U.T. Student Membership,0,30.26836,-97.73651,2018,2,55.5,4
U.T. Student Membership,0,30.25866,-97.74848,2018,7,86.2,1
U.T. Student Membership,0,30.28347,-97.73743,2022,1,47.2,34
U.T. Student Membership,0,30.26458,-97.75716,2020,1,54.8,2
U.T. Student Membership,0,30.26805,-97.7428,2019,7,84.2,4
U.T. Student Membership,0,30.25866,-97.74848,2018,2,55.5,4
U.T. Student Membership,1,30.26976,-97.75316,2018,2,55.5,17
U.T. Student Membership,1,30.26768,-97.74147,2018,6,85.4,15
U.T. Student Membership,1,30.2425,-97.71722,2019,7,84.2,21
U.T. Student Membership,0,30.26458,-97.75716,2019,2,56,7
U.T. Student Membership,0,30.27646,-97.7719,2018,4,64.8,11
U.T. Student Membership,1,30.28978,-97.74026,2021,2,47.4,1
U.T. Student Membership,1,30.27206,-97.73866,2019,5,77.3,1
U.T. Student Membership,1,30.24329,-97.72277,2021,12,62.7,1
U.T. Student Membership,0,30.26256,-97.76215,2018,3,64.7,4
U.T. Student Membership,1,30.24892,-97.74992,2021,6,80.3,1
U.T. Student Membership,1,30.28533,-97.74652,2021,1,52.4,4
U.T. Student Membership,1,30.27329,-97.73821,2018,3,64.7,53
U.T. Student Membership,0,30.26924,-97.73968,2018,7,86.2,22
U.T. Student Membership,1,30.26768,-97.74147,2019,8,87.2,1
U.T. Student Membership,0,30.27329,-97.73821,2018,6,85.4,11
U.T. Student Membership,0,30.26011,-97.73829,2018,11,55.8,2
U.T. Student Membership,1,30.26619,-97.743477,2020,10,69.6,1
U.T. Student Membership,1,30.26768,-97.74147,2018,4,64.8,26
U.T. Student Membership,1,30.27486,-97.76484,2020,5,76.1,8
U.T. Student Membership,1,30.26458,-97.75716,2020,4,67.2,2
U.T. Student Membership,0,30.26498,-97.7466,2018,4,64.8,26
U.T. Student Membership,0,30.23949,-97.76535,2019,3,58.6,12
U.T. Student Membership,0,30.24329,-97.72277,2020,5,76.1,3
U.T. Student Membership,1,30.26539,-97.74801,2018,12,52.5,9
U.T. Student Membership,1,30.26498,-97.7466,2019,9,85.3,1
U.T. Student Membership,0,30.29058,-97.7429,2019,8,87.2,129
U.T. Student Membership,1,30.25893,-97.71469,2018,12,52.5,1
U.T. Student Membership,1,30.26873,-97.74521,2018,2,55.5,4
U.T. Student Membership,0,30.29058,-97.7429,2021,10,71.4,68
U.T. Student Membership,1,30.26011,-97.73829,2021,7,80.8,1
U.T. Student Membership,1,30.264299,-97.744202,2019,3,58.6,1
U.T. Student Membership,0,30.2425,-97.71722,2019,8,87.2,1
U.T. Student Membership,1,30.24329,-97.72277,2019,9,85.3,1
U.T. Student Membership,0,30.26993,-97.74212,2018,12,52.5,7
U.T. Student Membership,0,30.26708,-97.75014,2018,7,86.2,18
U.T. Student Membership,1,30.27947,-97.74479,2019,8,87.2,10
U.T. Student Membership,0,30.26933,-97.74736,2019,10,69.8,5
U.T. Student Membership,0,30.26686,-97.74945,2018,6,85.4,35
U.T. Student Membership,0,30.26873,-97.74521,2019,3,58.6,6
U.T. Student Membership,1,30.26686,-97.74945,2019,5,77.3,10
U.T. Student Membership,0,30.26619,-97.743477,2018,9,80.4,3
U.T. Student Membership,0,30.260241,-97.753822,2019,2,56,3
U.T. Student Membership,0,30.26805,-97.7428,2018,3,64.7,73
U.T. Student Membership,0,30.26686,-97.74945,2021,10,71.4,1
U.T. Student Membership,0,30.26933,-97.74736,2018,7,86.2,11
U.T. Student Membership,1,30.26476,-97.73152,2021,3,62.4,1
U.T. Student Membership,1,30.28533,-97.74652,2020,5,76.1,2
U.T. Student Membership,0,30.27947,-97.74479,2019,10,69.8,95
U.T. Student Membership,1,30.28365,-97.73955,2021,6,80.3,2
U.T. Student Membership,0,30.28533,-97.74652,2021,11,58.4,7
U.T. Student Membership,1,30.29058,-97.7429,2020,12,52.4,3
U.T. Student Membership,1,30.26933,-97.74736,2021,6,80.3,1
U.T. Student Membership,0,30.26993,-97.74212,2019,1,50.1,3
U.T. Student Membership,0,30.2603,-97.71864,2019,5,77.3,3
U.T. Student Membership,0,30.25891,-97.74624,2018,6,85.4,4
U.T. Student Membership,0,30.264299,-97.744202,2018,11,55.8,6
U.T. Student Membership,1,30.25866,-97.74848,2018,7,86.2,6
U.T. Student Membership,1,30.27646,-97.7719,2018,5,79.2,41
U.T. Student Membership,0,30.25976,-97.74932,2018,12,52.5,6
U.T. Student Membership,1,30.26498,-97.7466,2018,7,86.2,15
U.T. Student Membership,0,30.26708,-97.75014,2019,3,58.6,19
U.T. Student Membership,0,30.26805,-97.7428,2019,4,68.2,2
U.T. Student Membership,0,30.260241,-97.753822,2018,7,86.2,4
U.T. Student Membership,0,30.25578,-97.73991,2019,6,82.3,1
U.T. Student Membership,1,30.27363,-97.75168,2019,7,84.2,10
U.T. Student Membership,1,30.26396,-97.73363,2019,9,85.3,1
U.T. Student Membership,1,30.264341,-97.740441,2019,5,77.3,1
U.T. Student Membership,0,30.28668,-97.7448,2021,8,82.2,29
U.T. Student Membership,0,30.26686,-97.74945,2019,11,56.8,1
U.T. Student Membership,1,30.28533,-97.74652,2020,1,54.8,2
U.T. Student Membership,0,30.28347,-97.73743,2021,10,71.4,75
U.T. Student Membership,1,30.2425,-97.71722,2020,8,87,6
U.T. Student Membership,0,30.26686,-97.74945,2019,9,85.3,4
U.T. Student Membership,1,30.28365,-97.73955,2019,6,82.3,11
U.T. Student Membership,1,30.2425,-97.71722,2020,7,86.5,11
U.T. Student Membership,1,30.26976,-97.75316,2020,7,86.5,1
U.T. Student Membership,1,30.26805,-97.7428,2018,5,79.2,37
U.T. Student Membership,1,30.29058,-97.7429,2020,3,67.5,2
U.T. Student Membership,0,30.28978,-97.74026,2022,2,46.8,17
U.T. Student Membership,1,30.24892,-97.74992,2018,5,79.2,13
U.T. Student Membership,1,30.25578,-97.73991,2019,2,56,4
U.T. Student Membership,1,30.26396,-97.73363,2018,3,64.7,23
U.T. Student Membership,1,30.26933,-97.74736,2019,3,58.6,3
U.T. Student Membership,1,30.25218,-97.7487,2019,3,58.6,2
U.T. Student Membership,0,30.27363,-97.75168,2020,4,67.2,1
U.T. Student Membership,0,30.25891,-97.74624,2019,3,58.6,3
U.T. Student Membership,0,30.264299,-97.744202,2021,3,62.4,2
U.T. Student Membership,1,30.26993,-97.74212,2019,7,84.2,2
U.T. Student Membership,0,30.28668,-97.7448,2020,2,52.5,79
U.T. Student Membership,0,30.2603,-97.71864,2018,3,64.7,8
U.T. Student Membership,1,30.28347,-97.73743,2020,1,54.8,4
U.T. Student Membership,0,30.264341,-97.740441,2018,2,55.5,6
U.T. Student Membership,1,30.28947,-97.73681,2020,9,77,3
U.T. Student Membership,1,30.28365,-97.73955,2020,10,69.6,4
U.T. Student Membership,1,30.28947,-97.73681,2021,8,82.2,1
U.T. Student Membership,1,30.26498,-97.7466,2019,2,56,3
U.T. Student Membership,1,30.26619,-97.743477,2018,12,52.5,3
U.T. Student Membership,0,30.27486,-97.76484,2021,2,47.4,1
U.T. Student Membership,1,30.26805,-97.7428,2020,10,69.6,2
U.T. Student Membership,1,30.26539,-97.74801,2018,5,79.2,48
U.T. Student Membership,1,30.25578,-97.73991,2018,3,64.7,55
U.T. Student Membership,1,30.26458,-97.75716,2019,10,69.8,4
U.T. Student Membership,0,30.2598,-97.72341,2019,4,68.2,2
U.T. Student Membership,1,30.24329,-97.72277,2019,5,77.3,4
U.T. Student Membership,1,30.27486,-97.76484,2021,3,62.4,1
U.T. Student Membership,1,30.27947,-97.74479,2021,6,80.3,3
U.T. Student Membership,0,30.26708,-97.75014,2018,10,69.5,16
U.T. Student Membership,0,30.2425,-97.71722,2019,7,84.2,7
U.T. Student Membership,1,30.28365,-97.73955,2021,3,62.4,9
U.T. Student Membership,0,30.2425,-97.71722,2020,10,69.6,1
U.T. Student Membership,0,30.26933,-97.74736,2019,9,85.3,2
U.T. Student Membership,0,30.28947,-97.73681,2019,10,69.8,262
U.T. Student Membership,1,30.268999,-97.766563,2021,5,72.4,2
U.T. Student Membership,0,30.24329,-97.72277,2021,7,80.8,1
U.T. Student Membership,0,30.29058,-97.7429,2021,8,82.2,23
U.T. Student Membership,1,30.264299,-97.744202,2020,8,87,1
U.T. Student Membership,1,30.27363,-97.75168,2020,9,77,2
U.T. Student Membership,1,30.26458,-97.75716,2020,1,54.8,3
U.T. Student Membership,1,30.29058,-97.7429,2020,6,81.5,8
U.T. Student Membership,0,30.24329,-97.72277,2018,2,55.5,5
U.T. Student Membership,1,30.27972,-97.74232,2018,11,55.8,16
U.T. Student Membership,1,30.24892,-97.74992,2019,4,68.2,2
U.T. Student Membership,0,30.27267,-97.74083,2018,7,86.2,19
U.T. Student Membership,1,30.26805,-97.7428,2019,8,87.2,1
U.T. Student Membership,1,30.28533,-97.74652,2019,9,85.3,8
U.T. Student Membership,0,30.27329,-97.73821,2018,4,64.8,32
U.T. Student Membership,1,30.25116,-97.74908,2021,3,62.4,1
U.T. Student Membership,0,30.26498,-97.7466,2020,2,52.5,1
U.T. Student Membership,0,30.26043,-97.73935,2021,10,71.4,1
U.T. Student Membership,1,30.27972,-97.74232,2018,7,86.2,17
U.T. Student Membership,1,30.27486,-97.76484,2020,12,52.4,5
U.T. Student Membership,1,30.24329,-97.72277,2021,10,71.4,1
U.T. Student Membership,0,30.28668,-97.7448,2020,6,81.5,15
U.T. Student Membership,0,30.24892,-97.74992,2018,4,64.8,7
U.T. Student Membership,0,30.26873,-97.74521,2018,6,85.4,3
U.T. Student Membership,1,30.27646,-97.7719,2019,3,58.6,17
U.T. Student Membership,1,30.28533,-97.74652,2021,4,65.2,4
U.T. Student Membership,0,30.27972,-97.74232,2018,7,86.2,107
U.T. Student Membership,1,30.26458,-97.75716,2019,2,56,10
U.T. Student Membership,0,30.28533,-97.74652,2020,1,54.8,34
U.T. Student Membership,1,30.24892,-97.74992,2018,6,85.4,3
U.T. Student Membership,1,30.26709,-97.73933,2019,1,50.1,1
U.T. Student Membership,1,30.26204,-97.76143,2018,10,69.5,15
U.T. Student Membership,0,30.27486,-97.76484,2019,6,82.3,5
U.T. Student Membership,0,30.25578,-97.73991,2018,9,80.4,1
U.T. Student Membership,1,30.2598,-97.72341,2018,3,64.7,12
U.T. Student Membership,1,30.28382,-97.74196,2022,2,46.8,1
U.T. Student Membership,1,30.26993,-97.74212,2018,12,52.5,4
U.T. Student Membership,1,30.25891,-97.74624,2018,8,86.6,8
U.T. Student Membership,0,30.27267,-97.74083,2018,12,52.5,19
U.T. Student Membership,0,30.26871,-97.72795,2018,5,79.2,3
U.T. Student Membership,1,30.26887,-97.72432,2020,3,67.5,1
U.T. Student Membership,1,30.26805,-97.7428,2019,2,56,12
U.T. Student Membership,1,30.26619,-97.743477,2018,9,80.4,7
U.T. Student Membership,1,30.2603,-97.71864,2018,2,55.5,3
U.T. Student Membership,0,30.268999,-97.766563,2021,1,52.4,1
U.T. Student Membership,0,30.26976,-97.75316,2019,4,68.2,12
U.T. Student Membership,1,30.2425,-97.71722,2020,1,54.8,5
U.T. Student Membership,0,30.26396,-97.73363,2019,3,58.6,4
U.T. Student Membership,1,30.26458,-97.75716,2021,5,72.4,1
U.T. Student Membership,1,30.26396,-97.73363,2019,2,56,1
U.T. Student Membership,0,30.27972,-97.74232,2018,12,52.5,46
U.T. Student Membership,0,30.25578,-97.73991,2018,7,86.2,4
U.T. Student Membership,0,30.268999,-97.766563,2019,12,52.6,5
U.T. Student Membership,1,30.27267,-97.74083,2018,3,64.7,167
U.T. Student Membership,1,30.26498,-97.7466,2019,1,50.1,5
U.T. Student Membership,1,30.28533,-97.74652,2020,7,86.5,6
U.T. Student Membership,0,30.28978,-97.74026,2021,1,52.4,6
U.T. Student Membership,1,30.28382,-97.74196,2019,9,85.3,10
U.T. Student Membership,1,30.26924,-97.73968,2018,9,80.4,10
U.T. Student Membership,0,30.26873,-97.74521,2018,5,79.2,15
U.T. Student Membership,0,30.260241,-97.753822,2018,11,55.8,1
U.T. Student Membership,0,30.24251,-97.71755,2020,6,81.5,1
U.T. Student Membership,0,30.26686,-97.74945,2021,6,80.3,14
U.T. Student Membership,0,30.27206,-97.73866,2018,7,86.2,8
U.T. Student Membership,0,30.28382,-97.74196,2019,6,82.3,139
U.T. Student Membership,0,30.28533,-97.74652,2021,4,65.2,15
U.T. Student Membership,1,30.2425,-97.71722,2021,3,62.4,4
U.T. Student Membership,0,30.28347,-97.73743,2021,7,80.8,43
U.T. Student Membership,0,30.26933,-97.74736,2021,3,62.4,4
U.T. Student Membership,1,30.26836,-97.73651,2018,7,86.2,18
U.T. Student Membership,0,30.28668,-97.7448,2021,5,72.4,38
U.T. Student Membership,0,30.27329,-97.73821,2018,7,86.2,12
U.T. Student Membership,1,30.27486,-97.76484,2021,7,80.8,1
U.T. Student Membership,0,30.25578,-97.73991,2018,10,69.5,3
U.T. Student Membership,1,30.26976,-97.75316,2019,5,77.3,1
U.T. Student Membership,1,30.26539,-97.74801,2018,8,86.6,11
U.T. Student Membership,1,30.268999,-97.766563,2020,1,54.8,1
